Sign,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,THETA1,THETA2,THETA3,THETA4,THETA5,THETA6,THETA7,THETA8,THETA9,THETA10,THETA11,THETA12,THETA13,THETA14,THETA15
10,475,486,492,492,487,79,88,99,109,10,21,35,14,30,17,82.5117865692,95.3660063742,101.9999167105,102.8671468947,97.8022708047,63.423288198,72.9979467045,88.5717569272,107.529870359,10.7111009759,25.349757612,44.2773636858,15.681199134,35.6954232092,20.2831071696
10,486,481,478,465,467,61,71,78,87,10,22,32,15,24,16,72.0727467509,50.0490634778,45.030432066,32.7026691664,26.2424642652,48.9907968319,63.4191427252,71.2551843425,86.6694946007,14.8311446326,26.9200600261,46.2911888542,14.7300701644,33.902378143,19.5139138436
10,553,555,556,556,561,66,76,89,95,9,23,32,14,25,13,64.9607574811,43.1249134778,45.4612242992,45.563362094,48.4667103447,54.0917934823,68.1087018514,88.2209772012,103.9968562471,14.0315296649,34.9899599508,53.2085845438,21.9576717115,41.0176295111,19.2867168982
10,466,445,444,446,448,54,62,70,77,9,18,27,9,20,11,84.5931572692,41.9751214257,42.155780153,44.1689293857,46.055989364,63.3460575612,78.1955181595,94.9481588179,114.0664431748,15.3637732304,31.9707009106,50.7461602111,16.7719675704,36.3259092091,20.1690622241
10,503,500,503,496,496,69,79,94,98,10,25,32,17,25,15,75.7325699363,61.493517257,67.3339451642,64.0718325056,60.8729642902,76.6372247202,91.8605351501,105.1384221746,118.7031550645,15.4257740104,29.1034267508,45.8691953708,15.6855807853,33.7293289711,18.0965775352
10,413,433,434,427,433,50,61,69,83,12,26,41,18,31,16,48.942743231,49.8028649129,50.3024087493,36.0759132607,46.9077136065,37.5060882058,53.0232924269,64.9264097653,87.0466678281,16.5344963759,38.0918951267,61.3581148492,25.9064504446,47.2514895772,23.6507717466
10,501,481,482,474,469,63,72,88,103,10,24,40,17,34,17,93.8492158974,78.3219999165,80.0255947052,67.6376334782,60.6977956667,44.2471625348,57.2393925582,79.4395313152,103.8360951883,13.956424226,35.2580727306,60.0436054179,23.742482262,48.6936970227,25.0306738053
10,473,462,464,465,458,82,90,104,118,9,22,38,15,32,18,85.0506303451,73.32081979,76.9438116899,77.3815031872,68.1522200139,58.0137902327,70.0028782789,91.0658631676,114.0171294434,12.6441179943,33.2504698234,56.8116543511,21.0727276862,46.2177897217,26.5695373317
10,494,494,496,500,501,80,89,102,113,10,22,34,13,26,14,72.2524354106,50.2243605343,54.6772963261,61.7387189735,63.5989217011,48.8627889978,64.0041898153,85.827728389,107.57953809,16.0609670049,37.9142616859,58.733749786,22.002222799,43.8404153225,23.0971127899
10,452,418,424,433,435,46,58,80,88,20,47,55,28,36,15,72.2067674585,34.901640412,28.0310826411,36.8580850434,32.7843308505,37.9909545153,50.702753189,79.4726964866,94.3579138862,15.1857178974,47.523987443,57.9423421758,32.3481540398,43.7936011426,19.6215485738
10,431,443,413,422,459,71,25,15,103,61,82,172,27,122,95,20.7757854541,63.8298450946,18.4670500996,12.3501644152,75.9575274425,58.0979879636,17.3327327832,15.5136686932,78.2228123147,46.2106928709,69.926542196,136.2949361764,24.0622878723,91.5297054976,67.4734786353
10,533,541,546,553,553,84,96,111,122,12,28,41,16,31,16,71.5926500331,66.6847175102,74.84197685,85.3771654951,85.5790910295,61.9206270227,79.3989827397,102.7833114556,124.2431743204,17.998114367,41.5573927204,62.3453755692,23.6042585156,45.2487991293,23.1622760111
10,485,491,494,493,489,67,76,88,101,10,21,35,13,28,16,77.0382265926,79.2153705433,84.51314222,81.6337251861,75.8074049485,51.9485394464,66.9019790857,85.4201520606,107.0737015364,15.1966286132,33.659639054,57.101509138,19.7339272523,44.2647877975,24.6659113189
10,570,542,540,546,539,70,80,91,100,10,24,42,16,38,27,70.7116692419,39.083726315,39.403857635,40.2502928657,24.0330218207,54.6735714834,62.950983285,75.7806494751,87.0352909034,8.40181883,21.1374164735,38.4907188551,12.8358893841,33.3926477442,26.0014980369
10,486,499,501,505,502,73,85,97,107,12,26,39,15,29,16,68.5113035855,70.4997005237,74.7500514547,80.5764256063,75.880775678,64.9346759438,83.3003381786,105.9549538027,123.7374204759,18.4258779531,41.3037710548,62.7642288085,22.9034301237,45.2930057861,24.143791409
10,413,425,430,433,433,78,86,93,101,10,23,39,16,32,17,65.886398411,71.5677630311,78.030007112,81.5163251718,81.2200461286,80.1879485391,92.1106454813,110.6121668068,130.9184321788,12.056021522,30.6811707907,54.5107988062,19.3544971312,44.1904353413,25.2102713022
10,623,606,604,600,592,70,81,97,109,11,27,40,17,31,15,96.0621597453,85.4833206279,81.2879938716,74.933489371,63.9098801696,49.7337122127,66.4354746246,93.6519161583,114.1666540936,16.7273239486,44.0429848604,65.8808839959,27.3265383142,49.5343775263,23.1555486193
10,373,403,401,400,391,43,48,57,64,9,20,34,12,26,16,59.0440288724,89.6150944496,87.1482534269,84.9620093182,69.6147514505,41.6134952746,50.73610877,64.9852281402,76.7762829896,15.2414160171,34.2351507511,58.8428139509,18.9982391952,44.1767945137,26.875656321
10,442,452,455,458,459,79,87,96,103,8,18,32,13,30,18,73.9091122503,80.8507816234,83.9733659069,86.6929322227,89.716099409,68.4487429701,74.8144534959,87.9736553173,105.5011678707,6.5592840864,19.5408679633,37.0719603056,13.186316701,30.8196805268,17.6430241458
10,489,482,482,444,477,74,83,96,97,9,40,26,38,20,35,80.25059864,66.4313454345,67.9294424727,33.4006201944,60.4732497337,74.4762553033,86.5494284633,87.2852435549,109.8922029439,12.0736439243,36.9583156377,38.1827359011,35.2686165012,27.4093290454,30.3915261421
10,513,494,495,498,495,81,94,106,117,14,27,40,14,28,15,89.9302667238,71.1574094768,73.209641306,76.715575751,72.2615830859,60.6182524671,80.529322685,101.3510955428,123.8609015614,20.3909208987,41.4837129552,63.2427842352,21.1022058739,43.5474036926,23.6691635399
10,417,341,391,412,418,108,100,105,112,70,84,87,25,37,14,77.3888120441,6.7134913539,47.2373094282,64.940670811,71.2426165347,74.7928932585,82.4749989222,99.9696684439,119.6688716779,53.5023454727,71.6190813945,77.7573430838,22.096581954,38.8857303033,19.7674733868
10,458,425,423,422,423,84,95,107,117,11,25,42,17,35,18,90.7787504819,65.4883732726,63.9388874539,60.8406423856,57.5887285334,60.1652278918,69.7994352759,84.8943139254,103.2135622684,9.6644512437,24.7305465694,43.2299535869,15.1347808917,33.7671046048,18.708225277
10,494,493,488,485,473,65,77,89,99,13,26,42,15,31,18,87.3878754767,90.8885545141,83.4432801315,78.245066477,60.3489165998,59.5066737255,76.4695921867,97.0361783023,113.9686282604,18.7600425689,40.1091248538,64.8825155335,21.4312831829,46.4728758325,27.0673221927
10,539,544,543,534,524,52,64,71,82,12,23,35,13,26,17,91.4770738796,106.9990704359,105.4609792324,90.4095930267,73.9444313179,40.9435677318,59.2360899676,70.5390442642,90.3728106107,19.1435758414,35.611761468,60.519696193,19.2333086419,44.3072851301,25.2681257472
10,483,468,468,473,470,78,88,99,108,11,25,38,15,30,16,84.4266065492,61.9866887281,63.3485232337,70.0355899077,66.609788662,79.594716661,95.7616440135,119.2891375702,139.0125557712,16.1670425136,39.7036612225,61.6315732277,23.5445801815,46.0079528679,24.684980353
10,472,453,453,461,459,75,85,96,104,11,27,39,17,30,16,83.1348400185,53.7608318203,52.6657884017,65.1322154522,62.0489063659,77.6568498056,94.2621417877,119.393506487,137.4423273083,16.8291892689,41.7828021639,62.4806685568,25.5371693823,45.7584852584,24.9825119372
10,560,556,556,570,562,50,61,86,94,11,40,49,31,42,18,80.9944708098,75.6665546403,75.850020808,91.7917164646,79.8127287602,37.4734805071,48.6624911096,80.6494678209,98.2332894892,11.2048341216,44.9024179384,60.7598485932,34.3904272607,49.5762073777,23.1375029691
10,512,528,526,528,519,65,78,91,100,15,29,42,15,28,15,77.9313767358,96.0458536668,93.5009790006,96.8622282659,82.2454767563,60.2256920444,80.454037055,103.2844980359,116.5079228613,21.7560346394,44.1169058137,62.9238211448,22.8723021496,41.3353024646,22.4945080269
10,510,495,493,495,496,71,81,91,100,10,22,35,13,28,16,81.9894456709,57.5885141332,55.6876380372,56.0617590079,55.9359354831,63.5061699539,78.1624968848,97.2483235365,120.079655292,14.6993012278,33.9195397058,58.3674749259,19.2317098974,43.9758344192,25.2276291549
10,470,446,446,453,459,59,66,70,66,9,21,31,14,27,15,59.5712724292,38.728678522,41.0884859973,45.2835822644,44.7892486883,70.1970207582,78.0890223362,90.2919223157,97.952026218,8.0600434328,21.0466818668,32.584426446,13.0583059073,25.2245062393,13.3370926219
10,438,426,438,441,439,55,74,86,89,23,37,43,16,25,12,74.6532737441,51.9498636655,66.3872866363,70.9616451572,65.8817802706,55.6200064003,86.2464685938,111.6120614424,124.5977556411,32.7394264612,56.4711825918,69.4717330285,25.7853229619,43.265387922,19.4885718342
10,479,479,475,467,452,61,71,84,91,11,28,41,18,32,17,99.2553314816,110.1647953737,104.1048501008,93.0175406197,70.7946408464,62.7497170155,77.2726903296,101.3370364247,114.3029312011,15.4094272382,40.5960680661,61.6132937849,25.1888827105,46.9031039972,24.556122604
10,438,450,453,431,447,48,55,70,73,7,37,37,36,35,16,41.156254573,26.9949058856,38.0521253353,34.4762262049,48.2964953723,58.7430395146,71.6348017994,75.1457029018,87.8679326336,12.9263569492,35.2944300565,48.772938529,33.9312232324,44.7330023307,14.6096052486
10,588,540,530,524,519,80,92,106,114,13,27,36,15,26,12,114.6193665111,88.7217376817,74.9076930752,64.9238759831,50.9154329706,49.7782354353,67.6361720005,89.9696441721,107.3157321975,18.366938357,40.283558141,58.4241385381,22.4251627682,40.0859401394,19.0093755127
10,383,367,407,408,405,30,64,75,79,55,66,71,16,27,13,53.4410039148,39.5009051606,71.0579860167,73.021146183,66.3071541323,25.3216349543,72.5373808014,93.1971302977,102.9262181363,51.8228953463,69.2812580212,77.6050834231,24.2912228841,43.9352720045,21.3234336271
10,452,464,467,469,469,60,69,80,88,9,22,34,13,27,14,63.1077222041,63.0570555984,68.9634828854,72.1227399924,72.8702665459,66.3195045453,82.21228216,104.4293041746,123.164899692,15.8949818458,39.2628965879,62.4509952746,24.0887726456,48.2590368583,24.5510656935
10,403,423,423,428,432,53,62,77,90,10,24,39,16,31,16,55.2692105923,58.7876803747,58.9336889326,63.5464601138,68.105977345,36.7209482467,48.2828953164,68.3910850159,89.5773719583,12.1767549589,32.7229414286,55.2736650807,20.5557169085,43.1215073235,22.8190001169
10,449,430,448,453,452,76,85,97,106,21,33,43,15,28,15,73.9735813801,41.1024270756,61.5751816452,70.3215814711,69.4440119491,70.0833647635,88.1227977137,111.644006073,129.9237600607,25.0505891225,44.9317860586,59.8489519837,23.5232365856,44.509602898,22.9878981444
10,440,424,425,425,422,81,90,103,114,10,23,36,14,29,17,85.7440298825,70.0512333024,72.4589987333,71.9367448458,66.5849089673,60.7064073861,72.8694367921,90.6854289666,110.8719271503,12.5703226292,30.0630258461,50.5594663676,17.8497505273,39.2473614109,21.9727106723
A,591,550,557,568,581,112,117,120,121,12,22,34,12,27,16,82.9958911269,29.9683801821,41.792182123,54.2784480338,68.3488187234,108.0575975577,115.0269738307,127.2378812621,144.422620325,12.3185119823,24.3101704779,39.2387486548,13.2685846459,30.0276094301,17.2489626019
A,586,584,585,591,602,64,74,84,92,11,22,34,12,26,14,58.9253286098,3.8846224106,12.5592861276,30.7485291939,53.039084368,55.7098662317,71.4477950873,88.5448086337,107.4052681724,16.0706258914,34.4943109872,56.9006911718,18.6757191419,41.6257036872,23.1752005731
A,586,585,582,589,603,51,59,69,72,9,20,29,14,26,15,40.4242276374,6.1754070003,13.7281577474,25.9779053728,36.3683709472,45.9915310031,54.0645416925,65.9908661369,74.7601873701,8.1869132699,21.5464220064,32.8363864329,13.7863782061,25.5847624764,12.0790267413
A,512,521,519,526,538,51,59,71,84,9,21,35,14,29,16,42.8891255631,7.8400420725,2.3104828943,17.7182890422,37.4580335371,35.068958779,45.0278609716,59.459298359,77.1819262311,9.9616925807,24.9336096684,44.1828531345,15.4081570574,35.165493747,19.912178639
A,369,398,402,412,421,65,75,86,89,10,22,29,14,24,13,28.9354080367,33.4543933655,43.4563609911,56.5715311894,64.0635509617,55.5228006318,66.6902494134,81.9811387704,91.5924602956,11.1759240748,26.9087698283,38.5480620564,15.9780468252,28.3833667863,13.2602091722
A,572,553,559,571,580,109,114,119,120,10,21,31,13,27,16,70.6407556969,40.5918399957,50.0428421406,62.6158642903,70.8111893121,103.2670070744,109.2324502646,121.7236191354,136.7843880223,9.6927637586,22.1043063898,33.6463654395,13.3686641043,27.7934198927,16.8176224573
A,347,403,411,422,430,72,81,92,97,10,21,31,13,26,14,14.6695949433,54.1977949123,67.2735746831,83.2513673167,95.5848320059,61.448041571,74.2713603868,91.8116383532,106.7463107753,13.0904402953,30.4478658271,47.558379104,18.2805308472,36.9302890412,19.4207008911
A,387,416,416,425,432,55,64,75,81,10,22,32,13,26,14,30.4272579244,43.0384207607,47.446184856,57.4730943965,64.9522807054,50.3500649452,60.7082986777,75.653011694,88.4140064991,12.0794486173,28.023493785,44.1093019976,15.9934175051,32.0556493269,16.6195390339
A,497,521,523,529,541,70,78,87,93,8,19,29,14,26,14,39.6952238294,25.1928746458,36.8443430445,47.7796944116,64.2097567783,63.2828550326,74.7214169051,87.4727581959,102.9755351407,11.6852489635,26.8254230667,46.0198251443,19.2709034457,38.5711204358,19.4765790912
A,347,403,411,422,430,72,81,92,97,10,21,31,13,26,14,14.6695949433,54.1977949123,67.2735746831,83.2513673167,95.5848320059,61.448041571,74.2713603868,91.8116383532,106.7463107753,13.0904402953,30.4478658271,47.558379104,18.2805308472,36.9302890412,19.4207008911
A,547,561,563,570,581,59,70,84,96,11,25,40,14,30,16,46.482594186,6.7388886398,9.8340082983,30.9276143139,55.1793654259,40.435978195,56.312370181,77.1108018342,99.0272660806,16.1446038375,37.4680715143,61.9135853652,21.3624841398,46.3362113915,25.7170385955
A,595,592,589,595,607,58,67,76,81,9,18,28,11,24,14,51.1277046642,4.9049677033,11.80299023,23.6915062128,36.6691311992,52.784489638,62.3107937818,74.7912702335,86.8229015115,9.5919927928,22.3750564183,36.7474307225,12.8341007774,27.8047949517,15.8827718783
A,588,589,582,574,583,63,70,82,92,11,26,33,15,24,15,63.6703767522,27.8551590359,13.0380240309,3.4617510864,20.9216740289,37.5702993233,51.0301331466,66.9904551376,81.9460586933,14.8676732704,31.3168609554,48.3955755974,16.4948515654,33.5620677033,17.5883020123
A,483,481,481,486,499,59,68,80,91,10,25,38,17,31,16,52.5802889102,3.4493104458,8.9210394968,29.0111106817,49.3758277015,49.1407732142,60.8664107333,75.8295281487,94.8225650587,12.2381062328,31.8040133963,52.2918192691,20.7639620159,40.7787282031,20.5633802931
A,574,557,555,560,568,67,75,84,91,8,18,29,12,25,14,67.6079706407,12.1414687913,15.2204879871,23.4121996066,34.9262876677,62.6043527274,72.24023303,86.8391528477,102.4635694943,10.0884849398,24.2807551356,41.0089703566,14.6914882835,32.9056128065,19.3579568592
A,280,323,313,299,283,51,43,38,37,11,27,43,16,33,17,48.6905645399,61.2791642285,58.12817309,52.9773194343,47.7893075857,13.883710353,10.6148530608,6.9546487715,7.2069718892,3.2950247257,8.3024209777,13.6295857211,5.2162860354,10.7111878435,5.5388140959
A,598,592,590,596,605,64,74,87,92,10,25,34,16,27,13,63.424080965,11.8310126915,10.5192968998,30.8777649174,46.1198051439,56.4604107657,71.245812384,94.3007370489,107.0512971871,15.1006791989,39.3307601633,56.5411890615,24.3335724749,42.3661105451,19.5578736499
A,522,513,513,521,532,81,90,101,109,9,21,33,13,27,15,67.9559288685,21.6645806729,30.6922903936,46.514999366,62.4167458037,74.3468916379,87.0594648461,106.3544286684,128.015645434,13.0173333117,32.370541092,53.788661482,19.4015358363,41.4189553274,22.9797561253
A,448,473,478,482,489,59,70,77,78,11,21,29,13,24,14,29.9661844891,38.0196593562,48.5546546647,54.844609365,60.3557030294,58.7309976442,71.7019940308,82.1688241283,89.9719451604,13.2396864308,27.4451395414,41.7691186169,15.9481394241,31.6782052811,15.9605391566
A,520,518,518,528,541,80,89,96,94,9,18,26,12,26,16,47.1178978122,25.1194738651,32.6360711277,43.1093485067,50.3620968198,71.97794459,78.9775779428,89.8390520397,97.379437159,7.944485794,17.989977404,26.5259698029,10.9917922374,21.7361278334,12.4441811058
A,471,491,488,494,507,69,76,91,99,9,23,31,15,27,14,46.7883371591,8.0798802308,8.2996959371,29.3572888207,47.414854477,41.6800764361,53.6500996035,74.1292318471,89.1613678222,12.1584414099,32.5795216191,49.1803990907,21.2669106147,39.1285287347,18.7058337186
A,439,465,465,470,482,62,71,78,90,10,20,33,15,28,15,38.3255037439,5.6297827651,17.1972155152,28.9790481343,51.1934604795,40.4482565975,54.6817387078,64.8082022765,84.5792405656,14.245634524,30.5057954424,52.9260236718,22.1205797721,43.2116399932,22.421958776
A,544,549,548,555,566,46,55,67,72,12,25,33,14,24,12,46.4373496628,11.7587424032,6.4734275555,26.5309184228,41.1749622968,39.9329050752,52.7643736064,71.6977101863,82.9212971001,17.2898168152,37.1024396236,52.491253576,20.1391559308,35.2031302433,16.3088285676
A,280,281,306,317,329,138,74,75,81,87,90,98,27,33,12,39.5242872638,54.4226168551,38.525435488,59.4919275751,79.7355942476,88.2836499758,77.2728008538,78.6603163048,94.5725992546,21.9231571877,28.1389899541,39.7065274332,44.7510797227,60.5134534591,20.2498334119
A,597,561,563,575,587,102,109,111,110,9,18,30,13,27,16,79.1521182846,33.8948733925,41.3259931892,52.9088030445,64.519962019,109.2309901509,116.3124957949,127.8216256023,142.6095390008,7.519732915,19.3858360837,33.4256585058,11.8955443073,26.5661091908,15.949806838
A,459,469,471,478,489,59,72,82,91,13,25,37,14,27,14,47.2926229034,5.4447364922,11.6772244349,29.0805618846,49.0561139039,42.1126938464,58.9574286166,74.269040211,90.6957332936,16.8953535126,34.4722829671,54.2664309195,19.5771717852,40.2683298319,20.7005872475
A,534,541,537,540,546,64,70,87,93,9,24,31,18,27,13,57.5741748059,24.5975035319,20.9433138909,25.2357745501,30.8818237894,41.3930537964,52.8496717907,76.5772182579,88.2305301507,11.4576341581,35.5990351109,50.1209209221,24.4827876716,40.3086862885,18.2616266139
A,506,506,502,509,525,60,68,81,90,10,22,34,15,30,17,46.213290203,8.3665648552,11.0187362475,21.9630566485,34.9772599425,44.0249283827,52.4511001602,66.5052847821,80.765722926,8.4377725311,22.5007725407,37.0066587724,14.13670769,28.7881044826,14.7594519134
A,551,538,537,543,556,71,80,90,94,10,21,30,12,25,14,65.4534746336,4.8989678576,14.7142693828,30.9939666384,48.9460074606,66.6896858841,79.7098126668,94.2481365564,108.0046125872,13.0843565877,28.3011532724,45.547625353,16.5579160053,35.0718796659,18.7574583781
